server_player,surface,derived_period,direction_code,direction_label,tactically_actionable,points,matches,server_wins,server_win_rate,first_date,last_date
Marcos Baghdatis,Clay,2010s,5,body,True,1,1,1,1.0,2017-05-08,2017-05-08
Marcos Baghdatis,Clay,2010s,6,t,True,16,1,5,0.3125,2017-05-08,2017-05-08
Marcos Baghdatis,Grass,to_2009,4,wide,True,28,2,15,0.5357142857142857,2006-07-03,2006-07-07
Marcos Baghdatis,Grass,to_2009,5,body,True,27,2,16,0.5925925925925926,2006-07-03,2006-07-07
Marcos Baghdatis,Grass,to_2009,6,t,True,18,2,9,0.5,2006-07-03,2006-07-07
Marcos Baghdatis,Grass,2010s,4,wide,True,39,4,16,0.41025641025641024,2012-08-01,2019-07-04
Marcos Baghdatis,Grass,2010s,5,body,True,69,4,33,0.4782608695652174,2012-08-01,2019-07-04
Marcos Baghdatis,Grass,2010s,6,t,True,18,4,10,0.5555555555555556,2012-08-01,2019-07-04
Marcos Daniel,Hard,to_2009,4,wide,True,13,1,8,0.6153846153846154,2005-09-27,2005-09-27
Marcos Daniel,Hard,to_2009,5,body,True,7,1,3,0.42857142857142855,2005-09-27,2005-09-27
Marcos Daniel,Hard,to_2009,6,t,True,14,1,7,0.5,2005-09-27,2005-09-27
Marcos Giron,Hard,2010s,4,wide,True,23,2,14,0.6086956521739131,2018-08-01,2019-03-07
Marcos Giron,Hard,2010s,5,body,True,13,2,8,0.6153846153846154,2018-08-01,2019-03-07
Marcos Giron,Hard,2010s,6,t,True,24,2,10,0.4166666666666667,2018-08-01,2019-03-07
Marcos Giron,Hard,2020s,4,wide,True,290,20,141,0.4862068965517241,2021-10-07,2026-02-18
Marcos Giron,Hard,2020s,5,body,True,165,20,80,0.48484848484848486,2021-10-07,2026-02-18
Marcos Giron,Hard,2020s,6,t,True,221,20,95,0.4298642533936652,2021-10-07,2026-02-18
Marcos Giron,Hard,2020s,0,unknown,False,1,1,1,1.0,2021-10-07,2021-10-07
Marcos Giron,Clay,2020s,4,wide,True,51,4,27,0.5294117647058824,2021-05-04,2025-05-12
Marcos Giron,Clay,2020s,5,body,True,23,4,8,0.34782608695652173,2021-05-04,2025-05-12
Marcos Giron,Clay,2020s,6,t,True,45,4,23,0.5111111111111111,2021-05-04,2025-05-12
Marcos Giron,Grass,2020s,4,wide,True,44,4,19,0.4318181818181818,2023-06-12,2024-07-20
Marcos Giron,Grass,2020s,5,body,True,39,4,19,0.48717948717948717,2023-06-12,2024-07-20
Marcos Giron,Grass,2020s,6,t,True,38,4,16,0.42105263157894735,2023-06-12,2024-07-20
Marcus Willis,Grass,2010s,4,wide,True,3,1,0,0.0,2016-06-29,2016-06-29
Marcus Willis,Grass,2010s,5,body,True,14,1,6,0.42857142857142855,2016-06-29,2016-06-29
Marcus Willis,Grass,2010s,6,t,True,16,1,8,0.5,2016-06-29,2016-06-29
Mardy Fish,Hard,to_2009,4,wide,True,94,7,50,0.5319148936170213,2003-08-17,2008-08-30
Mardy Fish,Hard,to_2009,5,body,True,127,7,61,0.48031496062992124,2003-08-17,2008-08-30
Mardy Fish,Hard,to_2009,6,t,True,87,7,42,0.4827586206896552,2003-08-17,2008-08-30
Mardy Fish,Hard,2010s,4,wide,True,85,5,45,0.5294117647058824,2010-08-21,2012-08-18
Mardy Fish,Hard,2010s,5,body,True,81,5,44,0.5432098765432098,2010-08-21,2012-08-18
Mardy Fish,Hard,2010s,6,t,True,35,5,14,0.4,2010-08-21,2012-08-18
Mardy Fish,Grass,to_2009,4,wide,True,18,2,7,0.3888888888888889,2003-06-27,2004-06-13
Mardy Fish,Grass,to_2009,5,body,True,31,2,14,0.45161290322580644,2003-06-27,2004-06-13
Mardy Fish,Grass,to_2009,6,t,True,20,2,9,0.45,2003-06-27,2004-06-13
Mariano Navone,Hard,2020s,4,wide,True,10,1,6,0.6,2024-08-07,2024-08-07
Mariano Navone,Hard,2020s,5,body,True,4,1,2,0.5,2024-08-07,2024-08-07
Mariano Navone,Hard,2020s,6,t,True,19,1,9,0.47368421052631576,2024-08-07,2024-08-07
Mariano Navone,Clay,2020s,4,wide,True,56,9,28,0.5,2024-02-23,2026-04-04
Mariano Navone,Clay,2020s,5,body,True,142,10,58,0.4084507042253521,2022-06-19,2026-04-04
Mariano Navone,Clay,2020s,6,t,True,71,9,38,0.5352112676056338,2024-02-23,2026-04-04
Mariano Navone,Grass,2020s,4,wide,True,5,1,1,0.2,2024-06-18,2024-06-18
Mariano Navone,Grass,2020s,5,body,True,14,1,4,0.2857142857142857,2024-06-18,2024-06-18
Mariano Navone,Grass,2020s,6,t,True,4,1,2,0.5,2024-06-18,2024-06-18
Mariano Puerta,Hard,to_2009,4,wide,True,15,1,6,0.4,2005-08-12,2005-08-12
Mariano Puerta,Hard,to_2009,5,body,True,3,1,1,0.3333333333333333,2005-08-12,2005-08-12
Mariano Puerta,Hard,to_2009,6,t,True,5,1,4,0.8,2005-08-12,2005-08-12
Mariano Puerta,Clay,to_2009,4,wide,True,10,1,8,0.8,2000-02-27,2000-02-27
Mariano Puerta,Clay,to_2009,5,body,True,3,1,3,1.0,2000-02-27,2000-02-27
Mariano Puerta,Clay,to_2009,6,t,True,5,1,2,0.4,2000-02-27,2000-02-27
Mariano Zabaleta,Clay,to_2009,4,wide,True,68,2,27,0.39705882352941174,1999-05-09,2000-04-24
Mariano Zabaleta,Clay,to_2009,5,body,True,28,2,14,0.5,1999-05-09,2000-04-24
Mariano Zabaleta,Clay,to_2009,6,t,True,26,2,9,0.34615384615384615,1999-05-09,2000-04-24
Marin Cilic,Hard,to_2009,4,wide,True,30,2,9,0.3,2009-09-10,2009-10-11
Marin Cilic,Hard,to_2009,5,body,True,16,2,8,0.5,2009-09-10,2009-10-11
Marin Cilic,Hard,to_2009,6,t,True,20,2,8,0.4,2009-09-10,2009-10-11
Marin Cilic,Hard,2010s,4,wide,True,452,30,220,0.48672566371681414,2010-01-20,2019-10-28
Marin Cilic,Hard,2010s,5,body,True,374,30,177,0.4732620320855615,2010-01-20,2019-10-28
Marin Cilic,Hard,2010s,6,t,True,407,30,179,0.4398034398034398,2010-01-20,2019-10-28
Marin Cilic,Hard,2020s,4,wide,True,232,26,105,0.4525862068965517,2020-02-25,2026-01-04
Marin Cilic,Hard,2020s,5,body,True,383,26,194,0.5065274151436031,2020-02-25,2026-01-04
Marin Cilic,Hard,2020s,6,t,True,262,26,132,0.5038167938931297,2020-02-25,2026-01-04
Marin Cilic,Clay,2010s,4,wide,True,169,9,84,0.4970414201183432,2010-05-09,2018-11-25
Marin Cilic,Clay,2010s,5,body,True,69,9,28,0.4057971014492754,2010-05-09,2018-11-25
Marin Cilic,Clay,2010s,6,t,True,138,9,73,0.5289855072463768,2010-05-09,2018-11-25
Marin Cilic,Clay,2020s,4,wide,True,102,9,45,0.4411764705882353,2021-05-01,2025-03-30
Marin Cilic,Clay,2020s,5,body,True,99,9,58,0.5858585858585859,2021-05-01,2025-03-30
Marin Cilic,Clay,2020s,6,t,True,81,9,42,0.5185185185185185,2021-05-01,2025-03-30
Marin Cilic,Grass,2010s,4,wide,True,92,6,43,0.4673913043478261,2014-07-02,2018-06-24
Marin Cilic,Grass,2010s,5,body,True,151,6,77,0.5099337748344371,2014-07-02,2018-06-24
Marin Cilic,Grass,2010s,6,t,True,64,6,39,0.609375,2014-07-02,2018-06-24
Marin Cilic,Grass,2020s,4,wide,True,24,2,12,0.5,2022-06-18,2025-07-07
Marin Cilic,Grass,2020s,5,body,True,30,2,17,0.5666666666666667,2022-06-18,2025-07-07
Marin Cilic,Grass,2020s,6,t,True,23,2,11,0.4782608695652174,2022-06-18,2025-07-07
Marinko Matosevic,Hard,2010s,4,wide,True,53,6,28,0.5283018867924528,2013-01-08,2014-08-26
Marinko Matosevic,Hard,2010s,5,body,True,79,6,30,0.379746835443038,2013-01-08,2014-08-26
Marinko Matosevic,Hard,2010s,6,t,True,46,6,17,0.3695652173913043,2013-01-08,2014-08-26
Mario Ancic,Hard,to_2009,4,wide,True,32,4,13,0.40625,2005-03-29,2008-07-21
Mario Ancic,Hard,to_2009,5,body,True,32,4,12,0.375,2005-03-29,2008-07-21
Mario Ancic,Hard,to_2009,6,t,True,28,4,11,0.39285714285714285,2005-03-29,2008-07-21
Mario Ancic,Clay,to_2009,4,wide,True,41,3,14,0.34146341463414637,2006-05-12,2008-05-30
Mario Ancic,Clay,to_2009,5,body,True,18,3,6,0.3333333333333333,2006-05-12,2008-05-30
Mario Ancic,Clay,to_2009,6,t,True,24,3,8,0.3333333333333333,2006-05-12,2008-05-30
Mario Ancic,Grass,to_2009,4,wide,True,49,4,26,0.5306122448979592,2002-06-24,2008-07-02
Mario Ancic,Grass,to_2009,5,body,True,72,4,34,0.4722222222222222,2002-06-24,2008-07-02
Mario Ancic,Grass,to_2009,6,t,True,31,4,16,0.5161290322580645,2002-06-24,2008-07-02
Mario Vilella Martinez,Clay,2010s,4,wide,True,4,1,2,0.5,2019-04-09,2019-04-09
Mario Vilella Martinez,Clay,2010s,5,body,True,4,1,2,0.5,2019-04-09,2019-04-09
Mario Vilella Martinez,Clay,2010s,6,t,True,6,1,5,0.8333333333333334,2019-04-09,2019-04-09
Marius Copil,Hard,2010s,4,wide,True,61,6,36,0.5901639344262295,2015-09-21,2019-02-12
Marius Copil,Hard,2010s,5,body,True,41,6,20,0.4878048780487805,2015-09-21,2019-02-12
Marius Copil,Hard,2010s,6,t,True,55,6,33,0.6,2015-09-21,2019-02-12
Mark Edmondson,Grass,to_2009,4,wide,True,5,1,3,0.6,1982-07-03,1982-07-03
Mark Edmondson,Grass,to_2009,5,body,True,3,1,2,0.6666666666666666,1982-07-03,1982-07-03
Mark Edmondson,Grass,to_2009,6,t,True,3,1,1,0.3333333333333333,1982-07-03,1982-07-03
Mark Kevin Goellner,Clay,to_2009,4,wide,True,30,1,16,0.5333333333333333,1993-09-24,1993-09-24
Mark Kevin Goellner,Clay,to_2009,5,body,True,8,1,7,0.875,1993-09-24,1993-09-24
Mark Kevin Goellner,Clay,to_2009,6,t,True,30,1,14,0.4666666666666667,1993-09-24,1993-09-24
Mark Lajal,Hard,2020s,4,wide,True,10,1,4,0.4,2025-01-16,2025-01-16
Mark Lajal,Hard,2020s,5,body,True,4,1,2,0.5,2025-01-16,2025-01-16
Mark Lajal,Hard,2020s,6,t,True,13,1,7,0.5384615384615384,2025-01-16,2025-01-16
Mark Lajal,Grass,2020s,4,wide,True,8,1,4,0.5,2024-07-01,2024-07-01
Mark Lajal,Grass,2020s,5,body,True,15,1,9,0.6,2024-07-01,2024-07-01
Mark Lajal,Grass,2020s,6,t,True,10,1,6,0.6,2024-07-01,2024-07-01
Mark Petchey,Hard,to_2009,4,wide,True,6,1,4,0.6666666666666666,1994-03-09,1994-03-09
Mark Petchey,Hard,to_2009,5,body,True,12,1,7,0.5833333333333334,1994-03-09,1994-03-09
Mark Petchey,Hard,to_2009,6,t,True,11,1,6,0.5454545454545454,1994-03-09,1994-03-09
Mark Philippoussis,Hard,to_2009,4,wide,True,329,16,165,0.5015197568389058,1995-01-16,2003-09-19
Mark Philippoussis,Hard,to_2009,5,body,True,158,16,85,0.5379746835443038,1995-01-16,2003-09-19
Mark Philippoussis,Hard,to_2009,6,t,True,218,16,117,0.536697247706422,1995-01-16,2003-09-19
Mark Philippoussis,Hard,to_2009,0,unknown,False,1,1,0,0.0,2003-01-15,2003-01-15
Mark Philippoussis,Grass,to_2009,4,wide,True,99,5,49,0.494949494949495,1996-06-26,2003-07-06
Mark Philippoussis,Grass,to_2009,5,body,True,36,4,12,0.3333333333333333,1996-06-26,2003-07-01
Mark Philippoussis,Grass,to_2009,6,t,True,57,5,27,0.47368421052631576,1996-06-26,2003-07-06
Mark Woodforde,Hard,to_2009,4,wide,True,13,2,5,0.38461538461538464,1988-09-01,1996-01-26
Mark Woodforde,Hard,to_2009,5,body,True,62,2,30,0.4838709677419355,1988-09-01,1996-01-26
Mark Woodforde,Hard,to_2009,6,t,True,10,2,3,0.3,1988-09-01,1996-01-26
Markus Eriksson,Clay,2010s,4,wide,True,4,1,2,0.5,2012-08-20,2012-08-20
Markus Eriksson,Clay,2010s,5,body,True,13,1,6,0.46153846153846156,2012-08-20,2012-08-20
Markus Eriksson,Clay,2010s,6,t,True,3,1,1,0.3333333333333333,2012-08-20,2012-08-20
Markus Hipfl,Hard,to_2009,4,wide,True,5,1,2,0.4,2001-12-14,2001-12-14
Markus Hipfl,Hard,to_2009,5,body,True,16,1,10,0.625,2001-12-14,2001-12-14
Markus Hipfl,Hard,to_2009,6,t,True,4,1,3,0.75,2001-12-14,2001-12-14
Marsel Ilhan,Hard,2010s,4,wide,True,1,1,1,1.0,2015-02-26,2015-02-26
Marsel Ilhan,Hard,2010s,5,body,True,16,1,1,0.0625,2015-02-26,2015-02-26
Martin Borisiouk,Hard,2020s,4,wide,True,4,1,0,0.0,2024-11-12,2024-11-12
Martin Borisiouk,Hard,2020s,5,body,True,13,1,4,0.3076923076923077,2024-11-12,2024-11-12
Martin Borisiouk,Hard,2020s,6,t,True,7,1,2,0.2857142857142857,2024-11-12,2024-11-12
Martin Cuevas,Clay,2020s,4,wide,True,13,1,7,0.5384615384615384,2021-09-18,2021-09-18
Martin Cuevas,Clay,2020s,5,body,True,14,1,6,0.42857142857142855,2021-09-18,2021-09-18
Martin Cuevas,Clay,2020s,6,t,True,12,1,3,0.25,2021-09-18,2021-09-18
Martin Damm,Hard,2020s,4,wide,True,22,2,15,0.6818181818181818,2025-08-25,2026-02-03
Martin Damm,Hard,2020s,5,body,True,16,2,10,0.625,2025-08-25,2026-02-03
Martin Damm,Hard,2020s,6,t,True,19,2,12,0.631578947368421,2025-08-25,2026-02-03
Martin Damm Sr,Grass,to_2009,4,wide,True,5,1,1,0.2,1998-06-21,1998-06-21
Martin Damm Sr,Grass,to_2009,5,body,True,10,1,6,0.6,1998-06-21,1998-06-21
Martin Damm Sr,Grass,to_2009,6,t,True,4,1,2,0.5,1998-06-21,1998-06-21
Martin Jaite,Clay,to_2009,4,wide,True,43,3,24,0.5581395348837209,1985-05-27,1988-05-24
Martin Jaite,Clay,to_2009,5,body,True,57,3,30,0.5263157894736842,1985-05-27,1988-05-24
Martin Jaite,Clay,to_2009,6,t,True,28,3,10,0.35714285714285715,1985-05-27,1988-05-24
Martin Klizan,Hard,2010s,4,wide,True,60,6,39,0.65,2015-09-25,2019-03-07
Martin Klizan,Hard,2010s,5,body,True,53,6,26,0.49056603773584906,2015-09-25,2019-03-07
Martin Klizan,Hard,2010s,6,t,True,68,6,29,0.4264705882352941,2015-09-25,2019-03-07
Martin Klizan,Clay,2010s,4,wide,True,80,7,38,0.475,2015-04-10,2019-04-23
Martin Klizan,Clay,2010s,5,body,True,34,7,16,0.47058823529411764,2015-04-10,2019-04-23
Martin Klizan,Clay,2010s,6,t,True,51,7,28,0.5490196078431373,2015-04-10,2019-04-23
Martin Landaluce,Hard,2020s,4,wide,True,16,2,9,0.5625,2022-10-10,2026-03-24
Martin Landaluce,Hard,2020s,5,body,True,29,2,12,0.41379310344827586,2022-10-10,2026-03-24
Martin Landaluce,Hard,2020s,6,t,True,16,2,3,0.1875,2022-10-10,2026-03-24
Martin Landaluce,Clay,2020s,4,wide,True,19,1,9,0.47368421052631576,2024-04-15,2024-04-15
Martin Landaluce,Clay,2020s,5,body,True,10,1,5,0.5,2024-04-15,2024-04-15
Martin Landaluce,Clay,2020s,6,t,True,14,1,5,0.35714285714285715,2024-04-15,2024-04-15
Martin Redlicki,Hard,2010s,4,wide,True,8,1,3,0.375,2019-02-04,2019-02-04
Martin Redlicki,Hard,2010s,5,body,True,7,1,1,0.14285714285714285,2019-02-04,2019-02-04
Martin Redlicki,Hard,2010s,6,t,True,3,1,0,0.0,2019-02-04,2019-02-04
Martin Verkerk,Hard,to_2009,4,wide,True,13,1,6,0.46153846153846156,2003-10-30,2003-10-30
Martin Verkerk,Hard,to_2009,5,body,True,14,1,7,0.5,2003-10-30,2003-10-30
Martin Verkerk,Hard,to_2009,6,t,True,29,1,15,0.5172413793103449,2003-10-30,2003-10-30
Martin Verkerk,Clay,to_2009,4,wide,True,49,2,14,0.2857142857142857,2003-06-08,2004-05-30
Martin Verkerk,Clay,to_2009,5,body,True,22,2,7,0.3181818181818182,2003-06-08,2004-05-30
Martin Verkerk,Clay,to_2009,6,t,True,31,2,8,0.25806451612903225,2003-06-08,2004-05-30
Marton Fucsovics,Hard,2010s,4,wide,True,189,11,90,0.47619047619047616,2018-01-22,2019-10-21
Marton Fucsovics,Hard,2010s,5,body,True,126,10,68,0.5396825396825397,2018-01-22,2019-10-21
Marton Fucsovics,Hard,2010s,6,t,True,116,11,54,0.46551724137931033,2018-01-22,2019-10-21
Marton Fucsovics,Hard,2020s,4,wide,True,234,17,128,0.5470085470085471,2020-01-20,2026-03-06
Marton Fucsovics,Hard,2020s,5,body,True,198,17,101,0.51010101010101,2020-01-20,2026-03-06
Marton Fucsovics,Hard,2020s,6,t,True,110,17,47,0.42727272727272725,2020-01-20,2026-03-06
Marton Fucsovics,Clay,2010s,4,wide,True,47,3,28,0.5957446808510638,2018-05-31,2019-07-22
Marton Fucsovics,Clay,2010s,5,body,True,29,3,15,0.5172413793103449,2018-05-31,2019-07-22
Marton Fucsovics,Clay,2010s,6,t,True,29,3,16,0.5517241379310345,2018-05-31,2019-07-22
Marton Fucsovics,Clay,2020s,4,wide,True,140,7,63,0.45,2020-09-28,2024-07-28
Marton Fucsovics,Clay,2020s,5,body,True,66,5,31,0.4696969696969697,2020-09-28,2024-07-28
Marton Fucsovics,Clay,2020s,6,t,True,71,7,31,0.43661971830985913,2020-09-28,2024-07-28
Marton Fucsovics,Grass,2020s,4,wide,True,97,4,55,0.5670103092783505,2021-06-29,2024-07-01
Marton Fucsovics,Grass,2020s,5,body,True,77,4,31,0.4025974025974026,2021-06-29,2024-07-01
Marton Fucsovics,Grass,2020s,6,t,True,26,4,12,0.46153846153846156,2021-06-29,2024-07-01
Masamichi Imamura,Hard,2020s,4,wide,True,8,1,7,0.875,2024-07-07,2024-07-07
Masamichi Imamura,Hard,2020s,5,body,True,6,1,3,0.5,2024-07-07,2024-07-07
Mate Delic,Clay,2010s,4,wide,True,4,1,2,0.5,2014-05-09,2014-05-09
Mate Delic,Clay,2010s,5,body,True,15,1,5,0.3333333333333333,2014-05-09,2014-05-09
Mate Delic,Clay,2010s,6,t,True,4,1,1,0.25,2014-05-09,2014-05-09
Mate Valkusz,Clay,2010s,4,wide,True,10,1,6,0.6,2019-04-24,2019-04-24
Mate Valkusz,Clay,2010s,5,body,True,8,1,2,0.25,2019-04-24,2019-04-24
Mate Valkusz,Clay,2010s,6,t,True,11,1,8,0.7272727272727273,2019-04-24,2019-04-24
Mateus Alves,Clay,2020s,4,wide,True,14,2,4,0.2857142857142857,2023-02-22,2024-10-24
Mateus Alves,Clay,2020s,5,body,True,20,2,11,0.55,2023-02-22,2024-10-24
Mateus Alves,Clay,2020s,6,t,True,11,2,7,0.6363636363636364,2023-02-22,2024-10-24
Mathias Bourgue,Clay,2010s,4,wide,True,8,1,3,0.375,2014-04-29,2014-04-29
Mathias Bourgue,Clay,2010s,5,body,True,9,1,3,0.3333333333333333,2014-04-29,2014-04-29
Mathias Bourgue,Clay,2010s,6,t,True,8,1,4,0.5,2014-04-29,2014-04-29
Mats Wilander,Hard,to_2009,4,wide,True,106,13,43,0.4056603773584906,1985-09-07,1995-07-29
Mats Wilander,Hard,to_2009,5,body,True,248,15,108,0.43548387096774194,1985-08-25,1995-07-29
Mats Wilander,Hard,to_2009,6,t,True,103,15,62,0.6019417475728155,1985-08-25,1995-07-29
Mats Wilander,Clay,to_2009,4,wide,True,118,13,67,0.5677966101694916,1982-05-31,1988-06-05
Mats Wilander,Clay,to_2009,5,body,True,138,12,71,0.5144927536231884,1982-05-31,1988-06-04
Mats Wilander,Clay,to_2009,6,t,True,92,11,50,0.5434782608695652,1982-05-31,1988-06-04
Mats Wilander,Grass,to_2009,4,wide,True,91,6,40,0.43956043956043955,1983-12-09,1987-07-01
Mats Wilander,Grass,to_2009,5,body,True,46,6,28,0.6086956521739131,1983-12-09,1987-07-01
Mats Wilander,Grass,to_2009,6,t,True,29,6,13,0.4482758620689655,1983-12-09,1987-07-01
Matt Reid,Hard,2010s,4,wide,True,14,2,8,0.5714285714285714,2014-02-01,2016-04-15
Matt Reid,Hard,2010s,5,body,True,18,2,11,0.6111111111111112,2014-02-01,2016-04-15
Matt Reid,Hard,2010s,6,t,True,10,2,4,0.4,2014-02-01,2016-04-15
Matteo Arnaldi,Hard,2020s,4,wide,True,280,16,148,0.5285714285714286,2023-02-28,2025-03-22
Matteo Arnaldi,Hard,2020s,5,body,True,151,16,69,0.45695364238410596,2023-02-28,2025-03-22
Matteo Arnaldi,Hard,2020s,6,t,True,164,16,75,0.4573170731707317,2023-02-28,2025-03-22
Matteo Arnaldi,Clay,2020s,4,wide,True,74,5,34,0.4594594594594595,2022-05-08,2025-05-27
Matteo Arnaldi,Clay,2020s,5,body,True,39,5,17,0.4358974358974359,2022-05-08,2025-05-27
Matteo Arnaldi,Clay,2020s,6,t,True,62,5,38,0.6129032258064516,2022-05-08,2025-05-27
Matteo Berrettini,Hard,2010s,4,wide,True,81,10,46,0.5679012345679012,2016-11-26,2019-11-14
Matteo Berrettini,Hard,2010s,5,body,True,111,10,61,0.5495495495495496,2016-11-26,2019-11-14
Matteo Berrettini,Hard,2010s,6,t,True,58,10,28,0.4827586206896552,2016-11-26,2019-11-14
Matteo Berrettini,Hard,2020s,4,wide,True,343,45,157,0.4577259475218659,2020-01-22,2026-03-06
Matteo Berrettini,Hard,2020s,5,body,True,713,45,381,0.5343618513323983,2020-01-22,2026-03-06
Matteo Berrettini,Hard,2020s,6,t,True,240,45,115,0.4791666666666667,2020-01-22,2026-03-06
Matteo Berrettini,Clay,2010s,4,wide,True,21,3,14,0.6666666666666666,2018-07-18,2019-04-27
Matteo Berrettini,Clay,2010s,5,body,True,29,3,13,0.4482758620689655,2018-07-18,2019-04-27
Matteo Berrettini,Clay,2010s,6,t,True,15,3,10,0.6666666666666666,2018-07-18,2019-04-27
Matteo Berrettini,Clay,2020s,4,wide,True,136,16,72,0.5294117647058824,2021-05-06,2026-04-09
Matteo Berrettini,Clay,2020s,5,body,True,128,14,62,0.484375,2021-05-06,2026-04-09
Matteo Berrettini,Clay,2020s,6,t,True,103,16,49,0.47572815533980584,2021-05-06,2026-04-09
Matteo Berrettini,Grass,2010s,4,wide,True,17,4,9,0.5294117647058824,2019-02-01,2019-07-08
Matteo Berrettini,Grass,2010s,5,body,True,72,5,48,0.6666666666666666,2019-02-01,2019-07-08
Matteo Berrettini,Grass,2010s,6,t,True,19,5,9,0.47368421052631576,2019-02-01,2019-07-08
Matteo Berrettini,Grass,2020s,4,wide,True,90,15,45,0.5,2021-06-20,2025-06-30
Matteo Berrettini,Grass,2020s,5,body,True,297,15,153,0.5151515151515151,2021-06-20,2025-06-30
Matteo Berrettini,Grass,2020s,6,t,True,125,14,68,0.544,2021-06-20,2025-06-30
Matteo Gigante,Clay,2020s,4,wide,True,20,1,9,0.45,2025-05-28,2025-05-28
Matteo Gigante,Clay,2020s,5,body,True,12,1,6,0.5,2025-05-28,2025-05-28
Matteo Gigante,Clay,2020s,6,t,True,17,1,8,0.47058823529411764,2025-05-28,2025-05-28
Matteo Martineau,Clay,2020s,4,wide,True,17,1,6,0.35294117647058826,2024-03-15,2024-03-15
Matteo Martineau,Clay,2020s,5,body,True,7,1,3,0.42857142857142855,2024-03-15,2024-03-15
Matteo Martineau,Clay,2020s,6,t,True,13,1,4,0.3076923076923077,2024-03-15,2024-03-15
Matthew Ebden,Hard,2010s,4,wide,True,7,3,4,0.5714285714285714,2014-01-01,2018-10-12
Matthew Ebden,Hard,2010s,5,body,True,36,3,12,0.3333333333333333,2014-01-01,2018-10-12
Matthew Ebden,Hard,2010s,6,t,True,28,3,14,0.5,2014-01-01,2018-10-12
Matthew Ebden,Clay,2020s,4,wide,True,1,1,1,1.0,2024-07-27,2024-07-27
Matthew Ebden,Clay,2020s,5,body,True,12,1,3,0.25,2024-07-27,2024-07-27
Matthew Ebden,Clay,2020s,6,t,True,4,1,1,0.25,2024-07-27,2024-07-27
Matthew Ebden,Grass,2010s,4,wide,True,10,2,8,0.8,2015-06-15,2018-06-22
Matthew Ebden,Grass,2010s,5,body,True,27,2,11,0.4074074074074074,2015-06-15,2018-06-22
Matthew Ebden,Grass,2010s,6,t,True,13,2,6,0.46153846153846156,2015-06-15,2018-06-22
Matthias Bachinger,Hard,2010s,4,wide,True,28,2,9,0.32142857142857145,2018-09-23,2019-02-22
Matthias Bachinger,Hard,2010s,5,body,True,10,2,4,0.4,2018-09-23,2019-02-22
Matthias Bachinger,Hard,2010s,6,t,True,15,2,6,0.4,2018-09-23,2019-02-22
Mattia Bellucci,Hard,2020s,4,wide,True,108,9,62,0.5740740740740741,2022-10-16,2025-08-28
Mattia Bellucci,Hard,2020s,5,body,True,69,9,29,0.42028985507246375,2022-10-16,2025-08-28
Mattia Bellucci,Hard,2020s,6,t,True,90,8,45,0.5,2022-10-16,2025-08-28
Mattia Bellucci,Clay,2020s,4,wide,True,9,1,2,0.2222222222222222,2025-04-04,2025-04-04
Mattia Bellucci,Clay,2020s,5,body,True,6,1,3,0.5,2025-04-04,2025-04-04
Mattia Bellucci,Clay,2020s,6,t,True,9,1,4,0.4444444444444444,2025-04-04,2025-04-04
Matwe Middelkoop,Hard,2020s,4,wide,True,8,1,4,0.5,2023-02-05,2023-02-05
Matwe Middelkoop,Hard,2020s,5,body,True,5,1,4,0.8,2023-02-05,2023-02-05
Matwe Middelkoop,Hard,2020s,6,t,True,10,1,6,0.6,2023-02-05,2023-02-05
Mauricio Echazu,Clay,2010s,4,wide,True,11,1,5,0.45454545454545453,2014-04-15,2014-04-15
Mauricio Echazu,Clay,2010s,5,body,True,14,1,4,0.2857142857142857,2014-04-15,2014-04-15
Mauricio Echazu,Clay,2010s,6,t,True,2,1,0,0.0,2014-04-15,2014-04-15
Max Hans Rehberg,Hard,2020s,4,wide,True,10,1,7,0.7,2022-10-16,2022-10-16
Max Hans Rehberg,Hard,2020s,5,body,True,7,1,4,0.5714285714285714,2022-10-16,2022-10-16
Max Hans Rehberg,Hard,2020s,6,t,True,6,1,4,0.6666666666666666,2022-10-16,2022-10-16
Max Hans Rehberg,Clay,2020s,4,wide,True,6,1,3,0.5,2022-04-25,2022-04-25
Max Hans Rehberg,Clay,2020s,5,body,True,9,1,5,0.5555555555555556,2022-04-25,2022-04-25
Max Hans Rehberg,Clay,2020s,6,t,True,4,1,0,0.0,2022-04-25,2022-04-25
Max Houkes,Clay,2020s,4,wide,True,26,2,17,0.6538461538461539,2022-07-11,2025-02-18
Max Houkes,Clay,2020s,5,body,True,13,2,9,0.6923076923076923,2022-07-11,2025-02-18
Max Houkes,Clay,2020s,6,t,True,12,2,8,0.6666666666666666,2022-07-11,2025-02-18
Max Mirnyi,Hard,to_2009,4,wide,True,90,7,44,0.4888888888888889,2001-08-27,2006-01-21
Max Mirnyi,Hard,to_2009,5,body,True,68,7,37,0.5441176470588235,2001-08-27,2006-01-21
Max Mirnyi,Hard,to_2009,6,t,True,79,7,31,0.3924050632911392,2001-08-27,2006-01-21
Max Mirnyi,Clay,to_2009,4,wide,True,13,1,2,0.15384615384615385,2002-05-18,2002-05-18
Max Mirnyi,Clay,to_2009,5,body,True,4,1,1,0.25,2002-05-18,2002-05-18
Max Mirnyi,Clay,to_2009,6,t,True,12,1,9,0.75,2002-05-18,2002-05-18
Max Purcell,Hard,2020s,4,wide,True,32,3,18,0.5625,2024-01-08,2024-03-20
