aggregation_level,group_type,group_value,serve_number,surface,period,validation_fold,profile_id,return_shot_type_code,return_lateral_direction_code,return_depth_code,trials,returner_wins,server_wins,returner_win_rate,wilson_95_lower,wilson_95_upper
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,y|3|9,y,3,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|1|7,l,1,7,3,0,3,0.0,0.0,0.5614970317550454
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|1|8,l,1,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|1|9,l,1,9,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|2|7,l,2,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|2|8,l,2,8,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|2|9,l,2,9,4,2,2,0.5,0.15003898915214947,0.8499610108478506
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|3|7,l,3,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|3|8,l,3,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,l|3|9,l,3,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|1|7,m,1,7,3,0,3,0.0,0.0,0.5614970317550454
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|1|8,m,1,8,3,1,2,0.3333333333333333,0.06149194472039621,0.7923403991979522
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|1|9,m,1,9,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|2|7,m,2,7,10,0,10,0.0,0.0,0.2775327998628892
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|2|8,m,2,8,8,1,7,0.125,0.02241749145005667,0.4708881822128535
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|2|9,m,2,9,4,2,2,0.5,0.15003898915214947,0.8499610108478506
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|3|7,m,3,7,9,2,7,0.2222222222222222,0.06322510711784671,0.5474110308930111
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|3|8,m,3,8,3,0,3,0.0,0.0,0.5614970317550454
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,m|3|9,m,3,9,3,3,0,1.0,0.4385029682449546,1.0
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|1|7,h,1,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|1|8,h,1,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|1|9,h,1,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|2|7,h,2,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|2|8,h,2,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|2|9,h,2,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|3|7,h,3,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|3|8,h,3,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,h|3|9,h,3,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|1|7,i,1,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|1|8,i,1,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|1|9,i,1,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|2|7,i,2,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|2|8,i,2,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|2|9,i,2,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|3|7,i,3,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|3|8,i,3,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,i|3|9,i,3,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|1|7,j,1,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|1|8,j,1,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|1|9,j,1,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|2|7,j,2,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|2|8,j,2,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|2|9,j,2,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|3|7,j,3,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|3|8,j,3,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,j|3|9,j,3,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|1|7,k,1,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|1|8,k,1,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|1|9,k,1,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|2|7,k,2,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|2|8,k,2,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|2|9,k,2,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|3|7,k,3,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|3|8,k,3,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,k|3|9,k,3,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|1|7,t,1,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|1|8,t,1,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|1|9,t,1,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|2|7,t,2,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|2|8,t,2,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|2|9,t,2,9,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|3|7,t,3,7,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|3|8,t,3,8,0,0,0,,,
profile_outcome,validation_fold,2020,0,ALL,ALL,2020,t|3|9,t,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|1|7,f,1,7,717,333,384,0.46443514644351463,0.428216185977436,0.5010331664620913
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|1|8,f,1,8,1332,711,621,0.5337837837837838,0.5069350255314745,0.5604382390170398
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|1|9,f,1,9,686,382,304,0.5568513119533528,0.5194637855619221,0.5936056726485827
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|2|7,f,2,7,1488,627,861,0.4213709677419355,0.39651618912084,0.446630682407333
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|2|8,f,2,8,3305,1566,1739,0.47382753403933436,0.45684475849185785,0.49087108037409405
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|2|9,f,2,9,2118,1138,980,0.5372993389990557,0.5160163711467557,0.5584472506960446
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|3|7,f,3,7,605,265,340,0.4380165289256198,0.3989959819796051,0.47781923992517034
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|3|8,f,3,8,1370,687,683,0.5014598540145986,0.47501659455972917,0.5278949495448094
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,f|3|9,f,3,9,766,422,344,0.5509138381201044,0.5155227171186549,0.5857968456384441
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|1|7,b,1,7,477,205,272,0.429769392033543,0.38607926659408875,0.4745816669195825
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|1|8,b,1,8,884,477,407,0.5395927601809954,0.5066353013749066,0.5722076038583991
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|1|9,b,1,9,550,289,261,0.5254545454545455,0.4836902100474007,0.5668657740777695
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|2|7,b,2,7,1617,680,937,0.4205318491032777,0.39668733539135065,0.44475304818139544
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|2|8,b,2,8,3836,1755,2081,0.4575078206465068,0.44179276864640665,0.47330789280118285
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|2|9,b,2,9,2512,1287,1225,0.5123407643312102,0.49279002791126514,0.5318538143239537
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|3|7,b,3,7,1545,718,827,0.4647249190938511,0.43997342669238315,0.4896513910194349
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|3|8,b,3,8,2719,1315,1404,0.4836336888561971,0.4648863383787903,0.502427219407807
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,b|3|9,b,3,9,1105,602,503,0.5447963800904977,0.5153295957258462,0.5739527802283241
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|1|7,r,1,7,82,27,55,0.32926829268292684,0.23720116686677445,0.43661611927130867
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|1|8,r,1,8,138,52,86,0.37681159420289856,0.30033039395000866,0.45996535961397306
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|1|9,r,1,9,76,34,42,0.4473684210526316,0.3408065806517214,0.5589948493551352
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|2|7,r,2,7,338,118,220,0.34911242603550297,0.30024702427461253,0.4013690396402621
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|2|8,r,2,8,448,156,292,0.3482142857142857,0.30555886335343985,0.39345060701486156
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|2|9,r,2,9,335,152,183,0.4537313432835821,0.40124396316072214,0.5072678225342971
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|3|7,r,3,7,80,27,53,0.3375,0.24345612608081602,0.4464347660182303
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|3|8,r,3,8,123,51,72,0.4146341463414634,0.3314444281869028,0.5029945620671744
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,r|3|9,r,3,9,86,37,49,0.43023255813953487,0.3307934101645158,0.5356379662009366
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|1|7,s,1,7,126,33,93,0.2619047619047619,0.1929959484262891,0.3449020346604721
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|1|8,s,1,8,138,50,88,0.36231884057971014,0.28685664689873536,0.44523860708453833
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|1|9,s,1,9,81,42,39,0.5185185185185185,0.41135648703875716,0.6240035838711533
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|2|7,s,2,7,485,141,344,0.2907216494845361,0.25207844761882414,0.3326539920360949
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|2|8,s,2,8,631,225,406,0.35657686212361334,0.32017483027654753,0.3947146157652525
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|2|9,s,2,9,476,201,275,0.4222689075630252,0.3786934969704602,0.46708889919457797
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|3|7,s,3,7,305,102,203,0.3344262295081967,0.28382809530680814,0.38914327199061755
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|3|8,s,3,8,430,172,258,0.4,0.3547783014781975,0.44699260295824633
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,s|3|9,s,3,9,201,90,111,0.44776119402985076,0.3806371333510074,0.516844557509327
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|1|7,v,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|1|8,v,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|1|9,v,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|2|7,v,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|2|8,v,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|2|9,v,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|3|7,v,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|3|8,v,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,v|3|9,v,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|1|7,z,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|1|8,z,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|1|9,z,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|2|7,z,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|2|8,z,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|2|9,z,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|3|7,z,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|3|8,z,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,z|3|9,z,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|1|7,o,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|1|8,o,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|1|9,o,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|2|7,o,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|2|8,o,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|2|9,o,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|3|7,o,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|3|8,o,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,o|3|9,o,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|1|7,p,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|1|8,p,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|1|9,p,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|2|7,p,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|2|8,p,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|2|9,p,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|3|7,p,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|3|8,p,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,p|3|9,p,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|1|7,u,1,7,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|1|8,u,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|1|9,u,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|2|7,u,2,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|2|8,u,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|2|9,u,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|3|7,u,3,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|3|8,u,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,u|3|9,u,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|1|7,y,1,7,8,4,4,0.5,0.21521606221387757,0.7847839377861224
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|1|8,y,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|1|9,y,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|2|7,y,2,7,3,1,2,0.3333333333333333,0.06149194472039621,0.7923403991979522
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|2|8,y,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|2|9,y,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|3|7,y,3,7,5,4,1,0.8,0.37553462976252533,0.9637758913675698
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|3|8,y,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,y|3|9,y,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|1|7,l,1,7,6,3,3,0.5,0.1876163064826506,0.8123836935173494
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|1|8,l,1,8,3,0,3,0.0,0.0,0.5614970317550454
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|1|9,l,1,9,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|2|7,l,2,7,8,1,7,0.125,0.02241749145005667,0.4708881822128535
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|2|8,l,2,8,6,3,3,0.5,0.1876163064826506,0.8123836935173494
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|2|9,l,2,9,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|3|7,l,3,7,8,2,6,0.25,0.071479212752109,0.5907245696898311
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|3|8,l,3,8,3,0,3,0.0,0.0,0.5614970317550454
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,l|3|9,l,3,9,4,3,1,0.75,0.30064184258240184,0.9544127391902995
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|1|7,m,1,7,10,0,10,0.0,0.0,0.2775327998628892
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|1|8,m,1,8,9,2,7,0.2222222222222222,0.06322510711784671,0.5474110308930111
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|1|9,m,1,9,10,4,6,0.4,0.16818032970623614,0.6873262302663417
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|2|7,m,2,7,15,0,15,0.0,0.0,0.20388330103584862
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|2|8,m,2,8,11,4,7,0.36363636363636365,0.15166471095367573,0.6461988254921511
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|2|9,m,2,9,18,5,13,0.2777777777777778,0.12499753379553993,0.5087265656029746
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|3|7,m,3,7,13,1,12,0.07692307692307693,0.013710421242556586,0.3331395092109959
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|3|8,m,3,8,13,5,8,0.38461538461538464,0.17709707797762575,0.6447710848733431
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,m|3|9,m,3,9,13,4,9,0.3076923076923077,0.12680703655710515,0.5763065681945096
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|1|7,h,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|1|8,h,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|1|9,h,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|2|7,h,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|2|8,h,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|2|9,h,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|3|7,h,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|3|8,h,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,h|3|9,h,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|1|7,i,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|1|8,i,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|1|9,i,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|2|7,i,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|2|8,i,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|2|9,i,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|3|7,i,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|3|8,i,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,i|3|9,i,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|1|7,j,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|1|8,j,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|1|9,j,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|2|7,j,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|2|8,j,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|2|9,j,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|3|7,j,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|3|8,j,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,j|3|9,j,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|1|7,k,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|1|8,k,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|1|9,k,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|2|7,k,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|2|8,k,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|2|9,k,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|3|7,k,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|3|8,k,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,k|3|9,k,3,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|1|7,t,1,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|1|8,t,1,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|1|9,t,1,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|2|7,t,2,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|2|8,t,2,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|2|9,t,2,9,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|3|7,t,3,7,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|3|8,t,3,8,0,0,0,,,
profile_outcome,validation_fold,2021,0,ALL,ALL,2021,t|3|9,t,3,9,0,0,0,,,
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|1|7,f,1,7,1227,533,694,0.4343928280358598,0.40690537395092813,0.46228980236832035
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|1|8,f,1,8,2109,1099,1010,0.5211000474158369,0.4997607677207846,0.54236260108592
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|1|9,f,1,9,1317,718,599,0.5451784358390281,0.5181924962877347,0.5719015866964932
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|2|7,f,2,7,2449,978,1471,0.3993466721110657,0.380121589172054,0.41888702664079575
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|2|8,f,2,8,5011,2327,2684,0.46437836759129913,0.45060227642489514,0.47820903238087664
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|2|9,f,2,9,3667,2023,1644,0.5516771202617944,0.5355349074681043,0.5677111750041578
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|3|7,f,3,7,1064,483,581,0.45394736842105265,0.42425086665962747,0.4839752101699522
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|3|8,f,3,8,2026,966,1060,0.4768015794669299,0.45511747126209195,0.49857349332456474
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,f|3|9,f,3,9,1404,766,638,0.5455840455840456,0.5194500567445524,0.5714692717054151
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|1|7,b,1,7,813,335,478,0.41205412054120544,0.37871119866840136,0.44622422979717297
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|1|8,b,1,8,1551,767,784,0.4945196647324307,0.4696819102525505,0.5193844991208567
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|1|9,b,1,9,1127,612,515,0.5430346051464063,0.513854331913006,0.5719225020042409
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|2|7,b,2,7,2627,1079,1548,0.41073467834031213,0.39206547615900456,0.4296645644606857
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|2|8,b,2,8,5599,2565,3034,0.4581175209858903,0.44509997817211505,0.4711924953081685
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|2|9,b,2,9,4280,2237,2043,0.5226635514018692,0.5076858594165439,0.5376005971119866
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|3|7,b,3,7,2902,1270,1632,0.4376292212267402,0.4196739723449315,0.45574937571793434
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|3|8,b,3,8,4367,2042,2325,0.4675978932905885,0.45283451991990364,0.4824182219911798
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,b|3|9,b,3,9,2211,1187,1024,0.5368611488014473,0.5160306150261506,0.557563817365769
profile_outcome,validation_fold,2022,0,ALL,ALL,2022,r|1|7,r,1,7,130,46,84,0.35384615384615387,0.2769244485949699,0.4391575462157101
