scope,direction,metric,threshold,stratum_type,stratum,eligible_rows,total_rows,coverage_rate,complete_matches,total_matches,complete_match_rate,covered_players
both_surface,wide,direction_matches,3,overall,Overall,9359,15048,0.621943115364168,4668,7524,0.620414673046252,332
both_surface,wide,direction_matches,3,surface,Hard,6958,9646,0.7213352685050798,3472,4823,0.7198838896952104,303
both_surface,wide,direction_matches,3,surface,Clay,1858,3744,0.4962606837606838,927,1872,0.4951923076923077,194
both_surface,wide,direction_matches,3,surface,Grass,543,1658,0.32750301568154405,269,829,0.32448733413751507,95
both_surface,wide,direction_matches,3,derived_period,to_2009,2044,3912,0.5224948875255624,1020,1956,0.5214723926380368,106
both_surface,wide,direction_matches,3,derived_period,2010s,2553,4464,0.5719086021505376,1272,2232,0.5698924731182796,151
both_surface,wide,direction_matches,3,derived_period,2020s,4762,6672,0.7137290167865707,2376,3336,0.7122302158273381,202
both_surface,wide,direction_matches,5,overall,Overall,7695,15048,0.5113636363636364,3839,7524,0.5102339181286549,262
both_surface,wide,direction_matches,5,surface,Hard,6004,9646,0.6224341696039809,2996,4823,0.6211901306240929,244
both_surface,wide,direction_matches,5,surface,Clay,1360,3744,0.36324786324786323,679,1872,0.3627136752136752,137
both_surface,wide,direction_matches,5,surface,Grass,331,1658,0.19963811821471653,164,829,0.19782870928829915,57
both_surface,wide,direction_matches,5,derived_period,to_2009,1574,3912,0.4023517382413088,785,1956,0.4013292433537832,79
both_surface,wide,direction_matches,5,derived_period,2010s,2021,4464,0.45273297491039427,1009,2232,0.4520609318996416,112
both_surface,wide,direction_matches,5,derived_period,2020s,4100,6672,0.6145083932853717,2045,3336,0.613009592326139,172
both_surface,wide,direction_matches,10,overall,Overall,5311,15048,0.3529372674109516,2645,7524,0.3515417331206805,175
both_surface,wide,direction_matches,10,surface,Hard,4447,9646,0.4610201119635082,2218,4823,0.45987974289861083,165
both_surface,wide,direction_matches,10,surface,Clay,735,3744,0.19631410256410256,365,1872,0.19497863247863248,80
both_surface,wide,direction_matches,10,surface,Grass,129,1658,0.07780458383594692,62,829,0.07478890229191798,31
both_surface,wide,direction_matches,10,derived_period,to_2009,988,3912,0.25255623721881393,491,1956,0.25102249488752554,46
both_surface,wide,direction_matches,10,derived_period,2010s,1339,4464,0.2999551971326165,666,2232,0.29838709677419356,66
both_surface,wide,direction_matches,10,derived_period,2020s,2984,6672,0.447242206235012,1488,3336,0.4460431654676259,121
both_surface,wide,direction_matches,20,overall,Overall,3014,15048,0.20029239766081872,1500,7524,0.19936204146730463,108
both_surface,wide,direction_matches,20,surface,Hard,2717,9646,0.2816711590296496,1352,4823,0.2803234501347709,103
both_surface,wide,direction_matches,20,surface,Clay,264,3744,0.07051282051282051,132,1872,0.07051282051282051,30
both_surface,wide,direction_matches,20,surface,Grass,33,1658,0.019903498190591073,16,829,0.019300361881785282,13
both_surface,wide,direction_matches,20,derived_period,to_2009,505,3912,0.12908997955010226,252,1956,0.12883435582822086,28
both_surface,wide,direction_matches,20,derived_period,2010s,784,4464,0.17562724014336917,388,2232,0.17383512544802868,40
both_surface,wide,direction_matches,20,derived_period,2020s,1725,6672,0.2585431654676259,860,3336,0.2577937649880096,80
both_surface,body,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_surface,body,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_surface,body,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_surface,body,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_surface,body,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_surface,body,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_surface,body,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_surface,body,direction_points,10,overall,Overall,11140,15048,0.7402977139819245,5367,7524,0.7133173843700159,462
both_surface,body,direction_points,10,surface,Hard,7909,9646,0.8199253576612067,3862,4823,0.8007464233879328,405
both_surface,body,direction_points,10,surface,Clay,2364,3744,0.6314102564102564,1106,1872,0.5908119658119658,270
both_surface,body,direction_points,10,surface,Grass,867,1658,0.52291917973462,399,829,0.4813027744270205,171
both_surface,body,direction_points,10,derived_period,to_2009,2606,3912,0.6661554192229039,1241,1956,0.6344580777096115,149
both_surface,body,direction_points,10,derived_period,2010s,3127,4464,0.7004928315412187,1496,2232,0.6702508960573477,199
both_surface,body,direction_points,10,derived_period,2020s,5407,6672,0.8104016786570744,2630,3336,0.7883693045563549,264
both_surface,body,direction_points,25,overall,Overall,9482,15048,0.6301169590643275,4505,7524,0.5987506645401383,348
both_surface,body,direction_points,25,surface,Hard,7079,9646,0.7338793282189509,3402,4823,0.7053701015965167,315
both_surface,body,direction_points,25,surface,Clay,1768,3744,0.4722222222222222,816,1872,0.4358974358974359,184
both_surface,body,direction_points,25,surface,Grass,635,1658,0.38299155609167673,287,829,0.34620024125452353,117
both_surface,body,direction_points,25,derived_period,to_2009,2147,3912,0.5488241308793456,1009,1956,0.5158486707566462,110
both_surface,body,direction_points,25,derived_period,2010s,2538,4464,0.5685483870967742,1189,2232,0.5327060931899642,148
both_surface,body,direction_points,25,derived_period,2020s,4797,6672,0.7189748201438849,2307,3336,0.6915467625899281,214
both_surface,body,direction_points,50,overall,Overall,7631,15048,0.5071105794790005,3576,7524,0.47527910685805425,272
both_surface,body,direction_points,50,surface,Hard,6011,9646,0.6231598590089156,2860,4823,0.5929919137466307,251
both_surface,body,direction_points,50,surface,Clay,1214,3744,0.32425213675213677,539,1872,0.2879273504273504,131
both_surface,body,direction_points,50,surface,Grass,406,1658,0.2448733413751508,177,829,0.2135102533172497,74
both_surface,body,direction_points,50,derived_period,to_2009,1629,3912,0.41641104294478526,743,1956,0.37985685071574643,82
both_surface,body,direction_points,50,derived_period,2010s,1976,4464,0.44265232974910396,919,2232,0.4117383512544803,111
both_surface,body,direction_points,50,derived_period,2020s,4026,6672,0.6034172661870504,1914,3336,0.5737410071942446,178
both_surface,body,direction_points,100,overall,Overall,5433,15048,0.36104465709728867,2497,7524,0.33187134502923976,189
both_surface,body,direction_points,100,surface,Hard,4627,9646,0.4796806966618287,2158,4823,0.4474393530997305,180
both_surface,body,direction_points,100,surface,Clay,614,3744,0.1639957264957265,259,1872,0.13835470085470086,73
both_surface,body,direction_points,100,surface,Grass,192,1658,0.1158021712907117,80,829,0.09650180940892641,39
both_surface,body,direction_points,100,derived_period,to_2009,1096,3912,0.28016359918200406,492,1956,0.25153374233128833,51
both_surface,body,direction_points,100,derived_period,2010s,1394,4464,0.31227598566308246,633,2232,0.28360215053763443,72
both_surface,body,direction_points,100,derived_period,2020s,2943,6672,0.44109712230215825,1372,3336,0.41127098321342925,128
both_surface,body,direction_points,250,overall,Overall,2669,15048,0.17736576289207867,1206,7524,0.16028708133971292,95
both_surface,body,direction_points,250,surface,Hard,2484,9646,0.25751606883682354,1135,4823,0.23533070702882022,94
both_surface,body,direction_points,250,surface,Clay,143,3744,0.03819444444444445,55,1872,0.02938034188034188,18
both_surface,body,direction_points,250,surface,Grass,42,1658,0.025331724969843185,16,829,0.019300361881785282,14
both_surface,body,direction_points,250,derived_period,to_2009,481,3912,0.12295501022494887,210,1956,0.10736196319018405,29
both_surface,body,direction_points,250,derived_period,2010s,673,4464,0.1507616487455197,306,2232,0.13709677419354838,34
both_surface,body,direction_points,250,derived_period,2020s,1515,6672,0.227068345323741,690,3336,0.2068345323741007,68
both_surface,body,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_surface,body,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_surface,body,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_surface,body,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_surface,body,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_surface,body,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_surface,body,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_surface,body,direction_matches,1,overall,Overall,12062,15048,0.8015683147262095,6022,7524,0.8003721424774056,522
both_surface,body,direction_matches,1,surface,Hard,8326,9646,0.863155712212316,4161,4823,0.8627410325523533,447
both_surface,body,direction_matches,1,surface,Clay,2715,3744,0.7251602564102564,1351,1872,0.7216880341880342,313
both_surface,body,direction_matches,1,surface,Grass,1021,1658,0.6158021712907117,510,829,0.6151990349819059,192
both_surface,body,direction_matches,1,derived_period,to_2009,2854,3912,0.7295501022494888,1423,1956,0.7275051124744376,172
both_surface,body,direction_matches,1,derived_period,2010s,3483,4464,0.780241935483871,1740,2232,0.7795698924731183,229
both_surface,body,direction_matches,1,derived_period,2020s,5725,6672,0.8580635491606715,2859,3336,0.8570143884892086,286
both_surface,body,direction_matches,3,overall,Overall,9351,15048,0.6214114832535885,4660,7524,0.619351408825093,332
both_surface,body,direction_matches,3,surface,Hard,6961,9646,0.7216462782500518,3474,4823,0.7202985693551731,303
both_surface,body,direction_matches,3,surface,Clay,1842,3744,0.49198717948717946,912,1872,0.48717948717948717,190
both_surface,body,direction_matches,3,surface,Grass,548,1658,0.330518697225573,274,829,0.330518697225573,96
both_surface,body,direction_matches,3,derived_period,to_2009,2037,3912,0.5207055214723927,1013,1956,0.5178936605316974,105
both_surface,body,direction_matches,3,derived_period,2010s,2553,4464,0.5719086021505376,1272,2232,0.5698924731182796,152
both_surface,body,direction_matches,3,derived_period,2020s,4761,6672,0.7135791366906474,2375,3336,0.7119304556354916,202
both_surface,body,direction_matches,5,overall,Overall,7666,15048,0.5094364699627858,3810,7524,0.5063795853269537,263
both_surface,body,direction_matches,5,surface,Hard,5990,9646,0.6209827907941116,2982,4823,0.6182873730043541,244
both_surface,body,direction_matches,5,surface,Clay,1345,3744,0.359241452991453,663,1872,0.3541666666666667,134
both_surface,body,direction_matches,5,surface,Grass,331,1658,0.19963811821471653,165,829,0.19903498190591074,56
both_surface,body,direction_matches,5,derived_period,to_2009,1565,3912,0.40005112474437626,776,1956,0.3967280163599182,78
both_surface,body,direction_matches,5,derived_period,2010s,2011,4464,0.45049283154121866,997,2232,0.4466845878136201,112
both_surface,body,direction_matches,5,derived_period,2020s,4090,6672,0.613009592326139,2037,3336,0.6106115107913669,173
both_surface,body,direction_matches,10,overall,Overall,5277,15048,0.3506778309409888,2614,7524,0.3474215842636895,176
both_surface,body,direction_matches,10,surface,Hard,4421,9646,0.45832469417375077,2194,4823,0.4549035869790587,166
both_surface,body,direction_matches,10,surface,Clay,721,3744,0.19257478632478633,353,1872,0.18856837606837606,81
both_surface,body,direction_matches,10,surface,Grass,135,1658,0.08142340168878166,67,829,0.08082026537997587,31
both_surface,body,direction_matches,10,derived_period,to_2009,984,3912,0.25153374233128833,487,1956,0.24897750511247443,47
both_surface,body,direction_matches,10,derived_period,2010s,1335,4464,0.29905913978494625,661,2232,0.2961469534050179,66
both_surface,body,direction_matches,10,derived_period,2020s,2958,6672,0.4433453237410072,1466,3336,0.4394484412470024,121
both_surface,body,direction_matches,20,overall,Overall,2983,15048,0.19823232323232323,1477,7524,0.19630515683147262,107
both_surface,body,direction_matches,20,surface,Hard,2701,9646,0.2800124403897989,1339,4823,0.2776280323450135,103
both_surface,body,direction_matches,20,surface,Clay,250,3744,0.06677350427350427,123,1872,0.06570512820512821,28
both_surface,body,direction_matches,20,surface,Grass,32,1658,0.019300361881785282,15,829,0.018094089264173704,12
both_surface,body,direction_matches,20,derived_period,to_2009,500,3912,0.1278118609406953,247,1956,0.12627811860940696,28
both_surface,body,direction_matches,20,derived_period,2010s,781,4464,0.17495519713261648,388,2232,0.17383512544802868,39
both_surface,body,direction_matches,20,derived_period,2020s,1702,6672,0.2550959232613909,842,3336,0.25239808153477217,79
both_surface,T,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_surface,T,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_surface,T,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_surface,T,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_surface,T,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_surface,T,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_surface,T,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_surface,T,direction_points,10,overall,Overall,10880,15048,0.7230196703880915,5243,7524,0.6968367889420521,425
both_surface,T,direction_points,10,surface,Hard,7717,9646,0.8000207339829981,3759,4823,0.7793904208998549,371
both_surface,T,direction_points,10,surface,Clay,2320,3744,0.6196581196581197,1092,1872,0.5833333333333334,261
both_surface,T,direction_points,10,surface,Grass,843,1658,0.508443908323281,392,829,0.47285886610373945,156
both_surface,T,direction_points,10,derived_period,to_2009,2580,3912,0.6595092024539877,1231,1956,0.6293456032719836,144
both_surface,T,direction_points,10,derived_period,2010s,3026,4464,0.6778673835125448,1450,2232,0.649641577060932,185
both_surface,T,direction_points,10,derived_period,2020s,5274,6672,0.7904676258992805,2562,3336,0.7679856115107914,245
both_surface,T,direction_points,25,overall,Overall,9000,15048,0.5980861244019139,4276,7524,0.5683147262094631,320
both_surface,T,direction_points,25,surface,Hard,6745,9646,0.6992535766120672,3245,4823,0.6728177482894464,291
both_surface,T,direction_points,25,surface,Clay,1712,3744,0.45726495726495725,792,1872,0.4230769230769231,180
both_surface,T,direction_points,25,surface,Grass,543,1658,0.32750301568154405,239,829,0.2882991556091677,95
both_surface,T,direction_points,25,derived_period,to_2009,2062,3912,0.5270961145194274,959,1956,0.49028629856850714,108
both_surface,T,direction_points,25,derived_period,2010s,2386,4464,0.5344982078853047,1116,2232,0.5,135
both_surface,T,direction_points,25,derived_period,2020s,4552,6672,0.6822541966426858,2201,3336,0.6597721822541966,196
both_surface,T,direction_points,50,overall,Overall,7032,15048,0.46730462519936206,3309,7524,0.439792663476874,235
both_surface,T,direction_points,50,surface,Hard,5560,9646,0.5764047273481235,2657,4823,0.5509019282604188,223
both_surface,T,direction_points,50,surface,Clay,1149,3744,0.30689102564102566,513,1872,0.27403846153846156,118
both_surface,T,direction_points,50,surface,Grass,323,1658,0.1948130277442702,139,829,0.16767189384800965,60
both_surface,T,direction_points,50,derived_period,to_2009,1512,3912,0.38650306748466257,701,1956,0.35838445807770963,68
both_surface,T,direction_points,50,derived_period,2010s,1801,4464,0.4034498207885305,843,2232,0.37768817204301075,93
both_surface,T,direction_points,50,derived_period,2020s,3719,6672,0.5574040767386091,1765,3336,0.5290767386091128,158
both_surface,T,direction_points,100,overall,Overall,4788,15048,0.3181818181818182,2216,7524,0.29452418926103135,154
both_surface,T,direction_points,100,surface,Hard,4066,9646,0.421521874352063,1900,4823,0.3939456769645449,147
both_surface,T,direction_points,100,surface,Clay,587,3744,0.15678418803418803,256,1872,0.13675213675213677,63
both_surface,T,direction_points,100,surface,Grass,135,1658,0.08142340168878166,60,829,0.07237635705669482,32
both_surface,T,direction_points,100,derived_period,to_2009,984,3912,0.25153374233128833,442,1956,0.22597137014314927,46
both_surface,T,direction_points,100,derived_period,2010s,1192,4464,0.2670250896057348,557,2232,0.24955197132616488,60
both_surface,T,direction_points,100,derived_period,2020s,2612,6672,0.39148681055155876,1217,3336,0.36480815347721823,103
both_surface,T,direction_points,250,overall,Overall,2110,15048,0.14021796916533757,923,7524,0.12267410951621478,82
both_surface,T,direction_points,250,surface,Hard,1952,9646,0.20236367406178726,855,4823,0.1772755546340452,82
both_surface,T,direction_points,250,surface,Clay,142,3744,0.037927350427350424,63,1872,0.03365384615384615,19
both_surface,T,direction_points,250,surface,Grass,16,1658,0.009650180940892641,5,829,0.006031363088057901,7
both_surface,T,direction_points,250,derived_period,to_2009,362,3912,0.09253578732106339,153,1956,0.07822085889570553,27
both_surface,T,direction_points,250,derived_period,2010s,541,4464,0.12119175627240143,243,2232,0.10887096774193548,31
both_surface,T,direction_points,250,derived_period,2020s,1207,6672,0.1809052757793765,527,3336,0.1579736211031175,53
both_surface,T,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_surface,T,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_surface,T,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_surface,T,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_surface,T,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_surface,T,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_surface,T,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_surface,T,direction_matches,1,overall,Overall,12041,15048,0.8001727804359383,6004,7524,0.797979797979798,522
both_surface,T,direction_matches,1,surface,Hard,8313,9646,0.8618080033174372,4148,4823,0.8600456147625959,445
both_surface,T,direction_matches,1,surface,Clay,2710,3744,0.7238247863247863,1349,1872,0.7206196581196581,314
both_surface,T,direction_matches,1,surface,Grass,1018,1658,0.6139927623642943,507,829,0.6115802171290712,192
both_surface,T,direction_matches,1,derived_period,to_2009,2848,3912,0.7280163599182005,1418,1956,0.7249488752556237,171
both_surface,T,direction_matches,1,derived_period,2010s,3473,4464,0.7780017921146953,1730,2232,0.775089605734767,230
both_surface,T,direction_matches,1,derived_period,2020s,5720,6672,0.8573141486810552,2856,3336,0.8561151079136691,286
both_surface,T,direction_matches,3,overall,Overall,9331,15048,0.6200824029771398,4641,7524,0.6168261562998405,331
both_surface,T,direction_matches,3,surface,Hard,6955,9646,0.7210242587601078,3468,4823,0.7190545303752851,303
both_surface,T,direction_matches,3,surface,Clay,1837,3744,0.4906517094017094,908,1872,0.48504273504273504,191
both_surface,T,direction_matches,3,surface,Grass,539,1658,0.3250904704463209,265,829,0.31966224366706875,95
both_surface,T,direction_matches,3,derived_period,to_2009,2032,3912,0.5194274028629857,1009,1956,0.5158486707566462,104
both_surface,T,direction_matches,3,derived_period,2010s,2545,4464,0.5701164874551972,1264,2232,0.5663082437275986,152
both_surface,T,direction_matches,3,derived_period,2020s,4754,6672,0.7125299760191847,2368,3336,0.709832134292566,202
both_surface,T,direction_matches,5,overall,Overall,7679,15048,0.5103003721424774,3822,7524,0.5079744816586922,261
both_surface,T,direction_matches,5,surface,Hard,5997,9646,0.6217084801990462,2988,4823,0.6195314119842422,245
both_surface,T,direction_matches,5,surface,Clay,1352,3744,0.3611111111111111,671,1872,0.35844017094017094,135
both_surface,T,direction_matches,5,surface,Grass,330,1658,0.19903498190591074,163,829,0.19662243667068757,57
both_surface,T,direction_matches,5,derived_period,to_2009,1573,3912,0.4020961145194274,784,1956,0.40081799591002043,78
both_surface,T,direction_matches,5,derived_period,2010s,2016,4464,0.45161290322580644,1002,2232,0.4489247311827957,113
both_surface,T,direction_matches,5,derived_period,2020s,4090,6672,0.613009592326139,2036,3336,0.6103117505995204,172
both_surface,T,direction_matches,10,overall,Overall,5287,15048,0.3513423710792132,2625,7524,0.3488835725677831,176
both_surface,T,direction_matches,10,surface,Hard,4429,9646,0.45915405349367616,2202,4823,0.45656230561890937,166
both_surface,T,direction_matches,10,surface,Clay,726,3744,0.19391025641025642,359,1872,0.19177350427350429,78
both_surface,T,direction_matches,10,surface,Grass,132,1658,0.07961399276236429,64,829,0.07720144752714113,30
both_surface,T,direction_matches,10,derived_period,to_2009,986,3912,0.25204498977505113,490,1956,0.2505112474437628,47
both_surface,T,direction_matches,10,derived_period,2010s,1338,4464,0.29973118279569894,665,2232,0.2979390681003584,66
both_surface,T,direction_matches,10,derived_period,2020s,2963,6672,0.4440947242206235,1470,3336,0.44064748201438847,121
both_surface,T,direction_matches,20,overall,Overall,2998,15048,0.19922913343965976,1488,7524,0.19776714513556617,107
both_surface,T,direction_matches,20,surface,Hard,2702,9646,0.28011611030478956,1340,4823,0.2778353721749948,102
both_surface,T,direction_matches,20,surface,Clay,262,3744,0.06997863247863248,131,1872,0.06997863247863248,30
both_surface,T,direction_matches,20,surface,Grass,34,1658,0.020506634499396863,17,829,0.020506634499396863,13
both_surface,T,direction_matches,20,derived_period,to_2009,503,3912,0.12857873210633947,250,1956,0.1278118609406953,28
both_surface,T,direction_matches,20,derived_period,2010s,781,4464,0.17495519713261648,386,2232,0.17293906810035842,39
both_surface,T,direction_matches,20,derived_period,2020s,1714,6672,0.25689448441247004,852,3336,0.25539568345323743,79
